year,oshpd_id2,oshpd_id,FACILITY_NAME,LICENSE_CATEGORY_DESC,COUNTY_NAME,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,CONTROL_TYPE_DESC,TRAUMA_CENTER_DESC,ER_SERVICE_LEVEL_DESC,RURAL_HOSPITAL_DESC,TEACHING_HOSPITAL_DESC,LICENSED_BED_SIZE,SENATE_DISTRICT_DESC,ASSEMBLY_DISTRICT_DESC,MSSA_NAME,MSSA_DESIGNATION,Sex_Female,Sex_Male,Sex_Unk,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,racegrp_aman,racegrp_asian,racegrp_black,racegrp_inv_blank,racegrp_multirace,racegrp_nhpi,racegrp_other,racegrp_unknown,racegrp_white,eth_Hispanic,eth_NonHispanic,eth_Unknown,eth_Blank_Invalid,disp_Acute_Care,disp_Against_Medical_Advice,disp_Died,disp_Hospice_Care,disp_Invalid_Blank,disp_Not_Defined_Elsewhere,disp_Prison_Jail,disp_Psychiatric_Care,disp_Routine,disp_SN_IC_Care,disp_CAH,disp_Childrens_or_Cancer,disp_Home_Health_Service,disp_Rehab,disp_Residential_Care,disp_Other,disp_Disaster_Care_Site,Medi_Cal,Medicare,Other_Payer,Private_Coverage,SelfPay,Unknown_inv_Payer,DX_Blood_Forming,DX_Circulatory,DX_Congenital,DX_Digestive,DX_Endocrine,DX_Genitourinary,DX_Infections,DX_Injury_Poisoning,DX_Mental_Illness,DX_Muscoloskeletal,DX_Neoplasms,DX_Nervous_Sense,DX_No_Group_Assigned,DX_Perinatal,DX_Pregnancy,DX_Residual,DX_Respiratory,DX_Skin,DX_Symptoms,ED_Visit,All_Other_Languages,English,Spanish,Unknown_lang,blank_inv_lang,Zip_Blank_Invalid,Zip_CA_Resident,Zip_Foreign,Zip_Homeless,Zip_Out_of_State,Zip_Unknown,a_Sex_Female,a_Sex_Male,a_sex_Unknown,a_Age_10_19,a_Age_20_29,a_Age_30_39,a_Age_40_49,a_Age_50_59,a_Age_60_69,a_Age_70_79,a_Age_80_,a_Age_Under_1,a_Age_01_09,a_Age_Unknown,a_racegrp_aman,a_racegrp_asian,a_racegrp_black,a_racegrp_multirace,a_racegrp_nhpi,a_racegrp_other,a_racegrp_unknown,a_racegrp_white,a_racegrp_inv_blank,a_eth_Hispanic,a_eth_NonHispanic,a_eth_Unknown,a_eth_Blank_Invalid,a_disp_Acute_Care,a_disp_Against_Medical_Advice,a_disp_Died,a_disp_Home_Health_Service,a_disp_Hospice_Care,a_disp_Psychiatric_Care,a_disp_Rehab,a_disp_Residential_Care,a_disp_Routine,a_disp_SN_IC_Care,a_disp_CAH,a_disp_Not_Defined_Elsewhere,a_disp_Childrens_or_Cancer,a_disp_Disaster_Care_Site,a_disp_Prison_Jail,a_disp_Other,a_disp_Invalid_Blank,a_Medi_Cal,a_Medicare,a_Other_Payer,a_Private_Coverage,a_SelfPay,a_Unknown_inv_Payer,a_DX_Blood_Forming,a_DX_Circulatory,a_DX_Digestive,a_DX_Endocrine,a_DX_Genitourinary,a_DX_Infections,a_DX_Injury_Poisoning,a_DX_Mental_Illness,a_DX_Muscoloskeletal,a_DX_Neoplasms,a_DX_Nervous_Sense,a_DX_No_Group_Assigned,a_DX_Pregnancy,a_DX_Residual,a_DX_Respiratory,a_DX_Skin,a_DX_Symptoms,a_DX_Congenital,a_DX_Perinatal,Inpatient_from_ED,a_All_Other_Languages,a_English,a_Spanish,a_Unknown_lang,a_blank_inv_lang,a_Zip_CA_Resident,a_Zip_Foreign,a_Zip_Homeless,a_Zip_Out_of_State,a_Zip_Unknown,a_Zip_Blank_Invalid,ED_STATIONS_ON_1231,LATITUDE,LONGITUDE,Target,Label,SPA
2019,106014233,14233,EDEN MEDICAL CENTER,General Acute Care Hospital,Alameda,20103 Lake Chabot Rd,Castro Valley,94546,Non-profit Corporation (incl. Church-related),Level II,Emergency - Basic,,,100-149,District 10,District 20,Castro Valley Central and North/Oak Knoll/San Leandro Northeast/Sheffield Village/Union City East,Urban,20655,16396,4,2868,2917,5918,5913,4442,5010,4190,2661,2534,602,,90,3146,7470,,933,1409,6895,139,16973,11011,25842,202,,603,318,58,15,,12,102,728,34461,485,,60,40,16,157,,,15994,7861,677,9291,3232,,146,2479,8,2263,592,2540,781,7526,2272,2964,79,3292,10,63,1157,410,4605,1492,4376,37055,1279,32910,2789,35,42,,35644,8,765,331,307,3471,3608,,64,319,474,548,1140,1420,1307,1807,,,,5,753,1172,112,349,970,36,3682,,1291,5741,47,,451,160,332,1118,241,29,224,80,2704,1725,2,6,,,7,,,1712,3646,122,1463,136,,94,1298,829,337,356,1333,1416,181,115,218,218,8,47,9,432,111,73,4,,7079,493,6101,474,6,5,6786,1,206,66,20,,22,37.698377,-122.087406,0.00977207,FALSE,
2019,106014326,14326,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,General Acute Care Hospital,Alameda,275 W Macarthur Blvd,Oakland,94611,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,300-499,District 9,District 15,Dimond/Montclair/Oakland East/Oakmore/Piedmont/Piedmont Pines/Trestle Glen,Urban,66283,55104,12,10607,9602,19734,18851,14781,15113,13160,9879,7796,1876,,491,11383,42633,8,1833,864,32542,2574,29071,30952,88600,1847,,1232,2641,117,80,320,86,111,1132,114498,791,7,12,316,33,23,,,32584,24808,2413,49419,12165,10,516,10404,16,6765,2248,6257,3182,27122,5129,7694,216,11361,16,199,2297,2148,14864,5110,15855,121399,3195,107747,10374,7,76,36,117587,8,3118,589,61,5933,5736,,214,393,708,904,1560,2384,2413,2748,100,245,,43,1458,4049,124,75,1739,124,4057,,1678,9891,100,,356,196,455,1346,284,33,97,9,7248,1600,1,31,,,2,11,,1396,6669,47,3257,298,2,194,2779,1503,559,415,2338,942,316,190,294,355,8,115,56,1198,211,153,11,32,11669,503,10471,683,3,9,11275,,343,46,2,3,52,37.82402,-122.25791,0.014527305,FALSE,
2019,106014337,14337,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,General Acute Care Hospital,Alameda,2500 Merced St,San Leandro,94577,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,200-299,District 9,District 18,San Leandro West/San Lorenzo West/Hayward West,Urban,39293,31434,3,6797,5629,10949,9765,8359,8983,7734,5839,5301,1374,,301,11035,16136,,1005,1434,22375,1384,17060,22914,46476,1340,,590,1387,73,94,2,203,18,680,65755,876,3,4,1015,16,14,,,11390,14717,1376,39006,4239,2,302,6519,12,4523,1524,4357,1875,13025,2470,5369,129,6770,16,126,1375,1051,9390,2422,9475,70730,2300,61576,6812,1,41,13,70005,6,453,238,15,2937,2602,,27,237,357,421,714,1092,1229,1444,18,,,23,971,1144,62,118,1050,7,2164,,1103,4430,6,,190,43,272,1852,152,18,36,2,2054,912,,8,,,,,,350,3332,13,1733,111,,61,1008,747,277,267,1615,440,101,58,99,104,1,102,15,481,98,49,1,15,5539,281,4890,365,,3,5483,,42,14,,,40,37.70611,-122.16917,0.026935788,FALSE,
2019,106034002,34002,SUTTER AMADOR HOSPITAL,General Acute Care Hospital,Amador,200 Mission Blvd,Jackson,95642,Non-profit Corporation (incl. Church-related),,Emergency - Basic,SMALL/RURAL,,50-99,District 8,District 5,Ione/Jackson/Pine Grove/Sutter Creek,Rural,11546,9942,,1832,1724,2460,2504,2261,2807,3009,2561,1979,351,,251,104,206,,560,87,874,279,19127,2049,18749,690,,751,160,17,6,,13,427,86,19909,71,,2,19,,27,,,7580,6901,958,4727,1322,,51,1452,4,1497,337,1407,407,5021,926,1530,55,1636,7,19,356,240,3114,868,2561,21488,32,21112,324,17,3,,20968,5,218,226,71,980,870,,10,40,67,99,229,376,474,554,1,,,18,5,13,27,4,38,17,1728,,73,1713,64,,116,25,58,415,42,3,15,14,803,346,2,2,,,9,,,261,1310,59,199,21,,10,330,248,67,72,450,236,42,29,22,48,2,13,5,216,37,22,,1,1850,4,1837,8,1,,1818,,17,10,5,,14,38.34743,-120.77272,0.010841592,FALSE,
2019,106040802,40802,ORCHARD HOSPITAL,General Acute Care Hospital,Butte,240 Spruce St,Gridley,95948,Non-profit Corporation (incl. Church-related),,Emergency - Standby,SMALL/RURAL,,100-149,District 4,District 3,Biggs/East Biggs/Gridley,Rural,5598,4458,1,1274,1106,1453,1466,1275,1239,962,573,489,220,,36,56,189,,6,25,728,94,8923,2909,7140,8,,494,273,17,1,,,4,13,9099,89,22,1,9,,25,10,,5919,2042,22,1392,682,,32,635,3,935,184,744,261,2128,274,733,20,851,,7,148,99,1574,501,928,10057,61,8964,1029,3,,,9943,,51,63,,195,134,,2,15,14,30,44,71,53,100,,,,2,1,2,,2,6,1,315,,59,270,,,7,20,10,14,,1,1,,158,110,3,5,,,,,,85,218,,23,3,,3,49,50,29,26,23,24,23,7,3,7,,,,63,18,4,,,329,4,299,26,,,320,,8,1,,,5,39.36701,-121.68955,0.001610954,FALSE,
2019,106040937,40937,OROVILLE HOSPITAL,General Acute Care Hospital,Butte,2767 Olive Hwy,Oroville,95966,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,100-149,District 4,District 3,Oroville/Palermo/Thermalito,Rural,5316,4914,,960,878,1611,1685,1381,1302,1079,622,460,252,,302,390,471,,81,,871,51,8064,931,9094,205,,244,739,29,,,,259,159,8798,2,,,,,,,,5187,2382,494,1470,697,,18,752,6,475,146,599,157,2100,757,1170,9,770,1,20,255,168,952,385,1490,10230,141,9878,211,,,,9953,3,128,111,35,6405,5897,,197,624,1047,1325,2233,2712,2006,2019,53,86,,380,395,419,107,,603,24,10374,,680,11541,81,,221,895,163,350,37,25,1,54,9308,1192,,,,,56,,,4514,6375,235,966,212,,47,2083,1191,447,523,3761,1641,329,353,135,637,23,91,29,445,135,421,3,8,12302,247,11859,195,1,,11876,1,344,81,,,14,39.50485,-121.5428,0.023664765,FALSE,
2019,106040962,40962,ENLOE MEDICAL CENTER- ESPLANADE,General Acute Care Hospital,Butte,1531 Esplanade,Chico,95926,Non-profit Corporation (incl. Church-related),Level II,Emergency - Basic,,,200-299,District 4,District 3,Chapmantown/Chico,Urban,34290,27690,2,5468,6232,11059,9041,6521,6936,6566,4949,3991,1219,,881,850,2012,,493,172,12987,475,44112,11420,49384,1178,,367,1281,68,1,,2,303,454,59353,96,,6,1,9,34,7,,27211,15219,1692,13784,4076,,175,4583,20,5115,924,4318,1216,13375,2907,4247,92,4757,18,107,1546,847,7502,2608,7625,61982,428,57839,3636,79,,,58498,8,2941,519,16,7290,7287,,219,684,940,1137,1923,2967,3159,3304,86,158,,165,230,223,76,15,1724,55,12089,,1531,12854,192,,242,,484,1747,216,48,376,97,9354,2008,,,,,5,,,3099,8521,110,2580,267,,133,2970,2299,614,1019,1688,1916,369,306,346,494,15,62,17,1735,382,187,7,18,14577,172,13640,746,19,,13934,2,529,104,8,,49,39.74226,-121.84918,0.016352722,FALSE,
2019,106050932,50932,MARK TWAIN MEDICAL CENTER,General Acute Care Hospital,Calaveras,768 Mountain Ranch Rd,San Andreas,95249,Non-profit Corporation (incl. Church-related),,Emergency - Basic,SMALL/RURAL,,1-49,District 8,District 5,Angels Camp/Arnold/Copperopolis/Mountain Ranch/Murphys/San Andreas/Valley Springs/West Point,Rural,5422,4727,1,805,1048,1161,1232,1069,1451,1374,1121,783,106,,33,102,,,18,76,620,41,9260,573,9540,37,,558,224,19,1,,13,114,81,9057,60,,,22,1,,,,4222,2986,315,2137,490,,30,874,,790,183,732,244,2499,532,651,33,752,9,3,75,158,1167,397,1021,10150,17,9967,144,2,20,9,10030,,6,100,5,447,380,,9,18,26,46,123,187,209,209,,,,6,6,,,4,29,,782,,32,794,1,,78,12,25,123,8,7,7,1,395,164,,6,,,1,,,164,538,21,95,9,,5,120,84,42,36,124,98,42,39,15,10,1,,4,161,36,10,,,827,1,820,6,,,818,,6,2,1,,8,38.19057,-120.67095,0.013187903,FALSE,
2019,106060870,60870,COLUSA MEDICAL CENTER,General Acute Care Hospital,Colusa,199 E Webster St,Colusa,95932,Investor - Limited Liability Company,,Emergency - Standby,SMALL/RURAL,,1-49,District 4,District 3,Colusa,Rural,3241,2922,,1029,848,883,847,651,662,524,334,277,108,,62,52,94,8,107,,7,97,5736,3060,3095,,8,220,165,7,2,,1,107,31,5609,18,,,1,,1,1,,3499,994,170,960,538,2,16,315,,480,136,336,170,1462,221,383,3,645,,2,142,78,906,240,628,6163,7,5017,1126,,13,1,6080,,6,76,,359,305,,1,20,37,59,134,131,134,148,,,,9,7,16,17,,1,2,612,,210,454,,,48,29,12,21,4,1,,,462,87,,,,,,,,179,391,10,55,29,,11,122,70,51,56,115,24,16,4,1,28,,2,1,110,40,13,,,664,,552,112,,,654,,3,7,,,4,39.20731,-122.00034,0.014382676,FALSE,
2019,106070924,70924,CONTRA COSTA REGIONAL MEDICAL CENTER,General Acute Care Hospital,Contra Costa,2500 Alhambra Ave,Martinez,94553,City or County,,Emergency - Basic,,,150-199,District 3,District 14,Crockett/Hercules/Martinez West/Pinole/Port Costa/Richmond Northeast/Rodeo,Urban,19869,20049,1,1846,3553,7476,7629,6151,6191,4339,1562,714,458,,125,3607,6973,,861,314,13950,708,13381,15495,23839,585,,1558,615,5,14,,48,908,1729,34242,396,,3,152,8,241,,,16720,4879,9751,3369,5194,6,116,2019,13,2051,591,2046,814,4769,9876,3079,60,2829,16,54,712,765,3344,1723,5042,39919,1960,30162,7694,103,,,37845,5,1895,166,8,1932,2163,,50,375,532,571,879,880,460,322,26,,,16,481,731,69,47,1161,19,1571,,1171,2829,95,,204,5,50,14,25,57,,279,3232,140,,,1,,88,,,2403,1259,31,200,202,,64,714,583,292,172,293,242,715,82,103,132,3,58,30,340,158,88,,26,4095,288,3119,679,9,,3602,,471,16,6,,26,38.00646,-122.13101,0.127508589,TRUE,
2019,106070934,70934,SUTTER DELTA MEDICAL CENTER,General Acute Care Hospital,Contra Costa,3901 Lone Tree Way,Antioch,94509,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,100-149,District 7,District 11,Brentwood Central and West/Oakley,Urban,25938,20056,2,5526,5217,7834,7226,5457,5744,3968,2321,1662,1041,,82,1775,13100,,1812,1081,10981,172,16993,14811,30912,273,,679,608,78,9,,14,86,273,43913,140,5,64,51,,76,,,25857,7013,743,7585,4798,,154,3040,12,2873,752,2858,1000,8933,1786,3734,53,4212,14,110,1408,438,6967,2107,5545,45996,758,40326,4791,86,35,,44406,13,1002,298,277,3434,3285,,65,291,478,717,1193,1456,1250,1160,43,66,,14,316,1526,163,227,1086,20,3367,,1447,5240,32,,268,264,149,1278,131,7,23,71,3617,904,2,1,1,,3,,,2188,3263,100,1037,131,,117,1819,902,391,346,1017,413,201,83,91,205,6,58,10,775,144,123,,18,6719,243,5915,555,3,3,6445,1,228,30,15,,30,37.98222,-121.8054,0.00730343,FALSE,
2019,106070988,70988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,General Acute Care Hospital,Contra Costa,1601 Ygnacio Valley Rd,Walnut Creek,94598,Non-profit Corporation (incl. Church-related),Level II,Emergency - Basic,,,500+,District 7,District 16,Clayton/Concord South/Walnut Creek Central and East,Urban,23871,18553,3,4576,3657,4340,4840,4328,4786,4582,4692,5600,1026,,133,3491,2683,,961,353,4253,1528,29025,7669,33319,1439,,292,335,49,59,,3,44,324,39712,845,1,32,590,10,3,128,,1205,21879,873,16346,2124,,192,3979,11,2644,634,2584,718,10016,1567,2840,120,3845,16,113,721,478,4726,1259,5964,42427,1148,39267,1863,104,45,,41265,35,463,645,19,6229,5771,,272,474,612,843,1332,1904,2502,3691,135,235,,17,956,738,219,72,790,299,8909,,1263,10458,279,,463,136,444,2656,292,64,202,5,5284,2428,,1,11,,10,4,,1496,7058,204,2991,251,,134,1956,1646,538,650,1273,2593,235,317,482,419,9,72,7,1234,255,127,11,42,12000,456,11115,363,47,19,11615,4,240,138,3,,44,37.91304,-122.040781,0.001052341,FALSE,
2019,106070990,70990,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,General Acute Care Hospital,Contra Costa,1425 S Main St,Walnut Creek,94596,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,200-299,District 7,District 16,Clayton/Concord South/Walnut Creek Central and East,Urban,32131,26454,9,4801,4510,5757,6624,6127,7170,7097,6780,8836,892,,235,7293,3588,1,872,334,8395,1861,36015,8070,48531,1993,,806,963,84,203,1,59,5,481,54085,901,1,3,853,22,127,,,4518,18708,591,33007,1769,1,344,7208,10,3763,1069,3747,1409,12055,2324,3599,153,5335,23,99,775,901,6313,1510,7957,58594,701,56631,1232,,30,16,58025,,331,217,5,3325,3308,,89,152,264,351,671,1096,1532,2376,37,65,,17,781,300,63,22,539,33,4878,,562,6037,34,,186,35,248,1443,247,17,45,3,3103,1298,1,1,,,1,5,,168,4486,8,1925,46,,58,1328,925,213,287,1779,726,118,98,141,138,3,57,25,498,141,86,3,9,6633,86,6473,73,,1,6593,,18,18,,4,52,37.8923,-122.05828,0.020053724,FALSE,
2019,106071018,71018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,General Acute Care Hospital,Contra Costa,2540 East St,Concord,94520,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,200-299,District 7,District 14,Avon/Clyde/Concord Central/Pittsburg Southwest,Urban,28458,23533,9,5228,5185,7343,7506,6334,6794,5957,3832,3028,789,4,134,3036,6426,,807,750,10292,657,29898,18766,32753,481,,846,605,56,22,,3,203,627,48818,369,1,12,252,20,,166,,3290,33041,933,9588,5148,,214,4300,8,3280,915,3319,1546,9735,2650,3726,131,4990,17,43,920,641,7144,2169,6252,52000,1000,43027,7714,144,115,,49924,27,1547,415,87,4430,4650,,42,316,533,707,1518,2079,1946,1939,,,,36,751,1198,97,134,875,93,5896,,1553,7462,65,,261,218,307,2236,149,61,42,3,4293,1496,,12,,,1,1,,2040,4913,325,1543,259,,129,2040,1301,672,686,1101,883,296,144,235,272,7,20,10,991,216,70,7,,9080,305,8115,640,9,11,8618,3,399,57,3,,32,37.98615,-122.03874,0.001753361,FALSE,
2019,106074017,74017,SAN RAMON REGIONAL MEDICAL CENTER,General Acute Care Hospital,Contra Costa,6001 Norris Canyon Rd,San Ramon,94583,Investor - Corporation,,Emergency - Basic,,,100-149,District 7,District 16,Alamo/Danville/Diablo/San Ramon,Urban,9126,7562,,1422,1801,1557,1955,2205,2269,1826,1872,1593,188,,11,1761,937,,12,131,3215,71,10550,862,15686,140,,207,94,21,6,,,,23,16240,33,1,13,48,,,2,,2828,4137,604,8484,633,2,59,1735,8,1312,330,1205,228,4073,587,1072,57,1433,13,16,234,153,1867,361,1945,16688,155,16434,74,2,23,2,16294,4,22,316,50,1532,1439,,31,81,121,219,311,442,752,991,10,13,,1,300,92,2,25,398,6,2147,,84,2870,17,,57,36,74,537,69,12,20,30,1605,529,,,1,,1,,,204,1487,124,1150,6,,38,671,479,155,180,351,330,81,73,73,85,5,13,5,304,74,47,1,6,2971,44,2899,16,3,9,2920,,8,40,,3,12,37.77549,-121.95884,0.006882927,FALSE,
2019,106074097,74097,KAISER FOUNDATION HOSPITAL - ANTIOCH,General Acute Care Hospital,Contra Costa,4501 Sand Creek Road,Antioch,94531,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,150-199,District 7,District 11,Brentwood Central and West/Oakley,Urban,35121,27434,1,7055,6383,9165,8002,7249,7581,6746,5107,4108,1160,,287,4314,15112,,1147,630,15064,1451,24551,15037,46131,1388,,652,1420,53,94,1,89,13,329,58863,279,7,20,713,13,10,,,13227,13439,763,30623,4502,2,311,5948,16,4227,1237,3477,1854,11944,1905,4641,126,6166,19,68,989,865,8761,1976,8026,62556,710,58502,3309,2,33,13,62054,1,312,172,4,2052,2024,,30,180,244,375,616,821,917,891,2,,,14,340,711,34,30,682,7,2258,,671,3400,5,,237,58,132,1038,135,9,16,1,2018,430,,2,,,,,,387,2431,6,1186,66,,60,868,634,158,183,1063,326,95,71,66,58,3,35,17,318,79,40,1,1,4076,70,3831,174,,1,4026,,39,11,,,36,37.951975,-121.776854,0.03434194,FALSE,
2019,106084001,84001,SUTTER COAST HOSPITAL,General Acute Care Hospital,Del Norte,800 E Washington Blvd,Crescent City,95531,Non-profit Corporation (incl. Church-related),Level IV,Emergency - Basic,SMALL/RURAL,,1-49,District 2,District 2,Crescent City/Gasquet/Klamath/Smith River,Rural,9072,8404,,1527,1514,2247,2423,1956,2379,2237,1711,1207,275,,751,187,132,,979,44,802,78,14503,1588,15680,208,,520,207,43,3,,3,125,100,16359,80,,7,6,,23,,,8182,5074,895,2268,1057,,67,1320,5,1602,287,1172,342,3967,951,1362,42,1261,17,20,343,212,2123,887,1496,17476,84,17093,289,10,,,14460,26,343,2516,131,918,961,,23,58,112,119,294,390,445,405,12,21,,60,15,6,39,2,49,3,1705,,87,1780,12,,126,61,56,304,20,5,110,13,1033,141,4,2,1,,3,,,347,1183,142,167,40,,33,299,266,89,69,522,177,46,27,20,38,6,6,6,218,35,17,,5,1879,10,1855,14,,,1344,2,37,492,4,,11,41.77278,-124.19514,0.054128239,TRUE,
2019,106090793,90793,BARTON MEMORIAL HOSPITAL,General Acute Care Hospital,El Dorado,2170 South Ave,South Lake Tahoe,96150,Non-profit Corporation (incl. Church-related),Level III,Emergency - Basic,SMALL/RURAL,,100-149,District 1,District 5,South Lake Tahoe,Rural,8327,8371,,1591,1731,3007,2510,1917,1996,1985,1148,538,275,,86,519,309,3,169,50,368,567,14627,3323,13267,105,3,490,200,15,,,,163,139,15638,4,3,46,,,,,,6189,2866,760,5482,1401,,45,1056,1,974,376,896,309,5015,930,986,18,1186,10,13,221,148,1909,507,2098,16698,148,15644,892,6,8,,13908,154,202,2430,4,629,705,,24,94,137,95,197,322,206,190,20,49,,7,40,19,7,4,22,31,1204,,155,1174,5,,57,18,22,134,13,13,6,,985,85,,,1,,,,,298,574,44,365,53,,10,135,233,52,63,97,271,92,30,14,27,2,9,3,249,39,7,,1,1334,8,1277,48,,1,1047,11,40,236,,,12,38.91228,-119.99758,0.060322413,TRUE,
2019,106090933,90933,MARSHALL MEDICAL CENTER,General Acute Care Hospital,El Dorado,1100 Marshall Way,Placerville,95667,Non-profit Corporation (incl. Church-related),Level III,Emergency - Basic,SMALL/RURAL,,100-149,District 1,District 5,Cool/Diamond Springs/Latrobe/Pilot Hill/Placerville,Rural,14375,12485,2,2200,2617,3277,3630,2748,3516,3350,2698,2413,413,,147,152,246,8,221,52,2724,307,23005,2427,24110,284,41,961,50,41,1,,15,316,257,25006,200,6,,3,2,1,3,,11421,7895,775,5763,918,90,91,1914,7,1611,490,1466,405,6679,1775,1903,37,2172,12,18,344,372,3025,962,3579,26862,50,26172,598,42,,4,26116,8,368,364,2,2243,1936,,27,204,307,243,580,884,848,1074,10,2,,13,25,28,31,,266,35,3780,1,223,3905,50,1,211,43,95,353,132,10,6,10,2596,692,6,4,1,,20,,,937,2104,112,982,39,5,31,770,611,174,265,512,424,192,132,80,90,5,216,4,527,100,32,4,10,4179,15,4097,58,9,,4021,1,120,37,,,24,38.72556,-120.79092,0.020988384,FALSE,
2019,106100005,100005,CLOVIS COMMUNITY MEDICAL CENTER,General Acute Care Hospital,Fresno,2755 Herndon Ave,Clovis,93611,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,200-299,District 8,District 23,Auberry/Calwa/Centerville/Clovis East/Del Rey/Fowler/Friant/Sanger/Shaver Lake,Rural,33383,22555,4,2378,4363,11249,9658,7329,7067,5782,4318,3310,488,,889,2883,2927,,498,197,4847,543,43158,23422,31838,681,1,501,2159,62,29,,172,183,662,51343,312,,29,79,58,326,27,,24334,11510,1381,14999,3718,,378,5111,13,4151,888,4534,767,9645,2541,5101,246,4619,27,47,2479,673,5328,1969,7425,55942,722,52342,2825,51,2,,54986,25,570,322,39,4712,4305,,33,396,663,862,1395,1800,1896,1963,9,,,104,591,368,28,26,333,30,7537,,2629,6327,61,,287,159,375,1887,271,11,299,61,4461,1201,,1,,,1,3,,2080,5030,77,1703,127,,133,1677,1511,680,663,1334,924,205,105,280,184,19,107,19,843,214,109,1,9,9017,220,8352,429,14,2,8938,2,46,30,1,,43,36.83745,-119.66072,0.006510417,FALSE,
2019,106100717,100717,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,General Acute Care Hospital,Fresno,2823 Fresno St,Fresno,93721,Non-profit Corporation (incl. Church-related),Level I,Emergency - Comprehensive,,Teaching,500+,District 14,District 31,Fresno West Central,Urban,43575,43969,1,5480,7464,17853,16964,13325,12655,7886,3091,1439,1388,,763,3444,13570,4,862,169,4682,175,63876,47376,39950,216,3,174,8549,310,45,,262,2106,651,74143,602,,17,101,43,340,201,1,59123,11118,2167,5759,9378,,295,6130,23,4968,1192,4655,2343,15615,8277,8788,121,7402,12,137,2842,1395,8471,3689,11190,87545,1020,76123,10375,22,5,2,79888,41,6853,488,273,9894,12924,1,489,1736,2261,2970,4563,4769,3158,2243,237,393,,144,1447,2443,252,31,1128,27,17347,,10407,12343,69,,231,1098,908,3969,421,117,595,103,12166,2866,,3,9,,320,13,,10396,8690,1053,1988,692,,208,4257,2411,1223,951,2584,4464,1359,503,729,973,25,256,75,1790,654,288,25,44,22819,731,18909,3179,,,21179,9,1485,110,36,,73,36.74252,-119.784071,0.014208946,FALSE,
2019,106100797,100797,ADVENTIST HEALTH REEDLEY,General Acute Care Hospital,Fresno,372 W Cypress Ave,Reedley,93654,Non-profit Corporation (incl. Church-related),,Emergency - Standby,SMALL/RURAL,,1-49,District 14,District 31,Orange Cove/Parlier/Reedley/Squaw Valley/Tivy Valley/Wonder Valley,Rural,22740,17167,,8262,6305,6555,5339,4212,3107,2187,1423,1103,1414,,10,90,142,105,63,6,1076,308,38107,34674,4787,428,18,1006,939,45,7,27,21,50,32,37738,28,,8,4,,,1,1,28972,3898,469,4007,2524,37,143,1450,9,3707,610,2727,1205,7297,1468,2118,97,4683,3,93,1328,350,7688,1207,3724,39907,97,25101,14703,5,1,3,39722,3,23,123,33,244,167,,8,21,28,44,54,64,76,100,16,,,,3,1,,,5,3,399,,291,118,2,,19,8,6,18,6,,,,280,72,,2,,,,,,164,201,2,29,15,,1,85,24,44,41,54,17,7,6,,9,,21,1,65,17,3,,16,411,2,252,157,,,411,,,,,,10,36.60789,-119.45145,0.009530938,FALSE,
2019,106100899,100899,ST. AGNES MEDICAL CENTER,General Acute Care Hospital,Fresno,1303 E Herndon Ave,Fresno,93720,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,300-499,District 8,District 23,Fresno North Central,Urban,44056,27106,,1970,5036,15935,13133,9431,9102,7144,4643,4374,394,,306,3047,7857,,66,55,4931,366,54534,32475,38674,13,,349,5728,34,10,,10,15,355,64083,127,6,46,249,26,118,6,,39831,14687,1427,11808,3409,,345,6443,10,5051,1421,6202,1480,11056,4285,5669,227,5920,22,24,6250,739,6504,2642,6872,71162,1047,64731,5375,9,,1,69187,27,1462,441,44,11403,7851,,258,2205,1947,1687,2684,3456,3206,3810,1,,,98,1323,1480,20,19,1099,110,15105,,6981,12250,23,,164,473,612,3489,418,24,336,124,11649,1953,,1,11,,,,,6614,9863,207,2398,172,,157,3761,2631,1223,1193,2187,1470,418,208,394,449,12,2532,36,1943,443,188,8,1,19254,683,16807,1764,,,18815,5,325,107,2,,48,36.837078,-119.764996,0.05187452,TRUE,
