year,oshpd_id2,oshpd_id,county_name,facility_name,license_type_desc,control_type_desc,ed_lic_levl_end,ems_station,rural_hospital_desc,teaching_hospital_desc,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,licensed_bed_size,senate__desc,assembly__desc,mssa_name,mssa_designation,Sex_Female,Sex_Male,Sex_Unk,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Islander,Black,Hispanic,Native_American_Eskimo_Aleut,Other_Race,Unknown_Race,White,Acute_Care,Against_Medical_Advice,CAH,Died,Prison_Jail,Psychiatric_Care,Rehab,Routine,SN_IC_Care,Childrens_or_Cancer,Home_Health_Service,Hospice_Care,Invalid_Blank_Disp,Not_Defined_Elsewhere,Residential_Care,Other_Disp,Disaster_Care_Site,Medi_Cal,Medicare,Other_Payer,Private_Coverage,SelfPay,Unknown_Payer,DX_All_Pregnancies,DX_Birth_Defects,DX_Blood_Disorders,DX_Cancer,DX_Circulatory_System,DX_Digestive_System,DX_Ear_Disorders,DX_Endocrine_Diseases,DX_Eye_Disorders,DX_Genitourinary_System,DX_Infections,DX_Injuries_Poisonings,DX_Mental_Disorders,DX_Musculoskeletal_System,DX_Nervous_System,DX_Other_Reasons,DX_Perinatal_Disorders,DX_Respiratory_System,DX_Skin_Disorders,DX_Symptoms,DX_Births,ECM_Abnormal_Reaction_Later_Cx,ECM_Accidental_Falls,ECM_All_Transport_Types,ECM_Assault,ECM_Intentional_SelfHarm,ECM_Legal_War_Terrorism,ECM_Med_Device_Advrs_Incident,ECM_Natural_Envrnmntl_Factors,ECM_NonTrans_Drowning_Subm,ECM_Other_Factors,ECM_Supplementary_Factors,ECM_Undetermined_Intent,ECM_W_Inanimate_Animate_Object,EC_None,ECM_Medical_Misadventures,ED_Visit,All_Other_Languages,English,Spanish,a_Sex_Female,a_Sex_Male,a_sex_Other_Unk,a_Age_10_19,a_Age_20_29,a_Age_30_39,a_Age_40_49,a_Age_50_59,a_Age_60_69,a_Age_70_79,a_Age_80_,a_Age_Under_1,a_Age_01_09,a_Age_Unknown,a_Asian_Pacific_Islander,a_Black,a_Hispanic,a_Other_Race,a_Unknown_Race,a_White,a_Native_American_Eskimo_Aleut,a_Acute_Care,a_Against_Medical_Advice,a_Died,a_Home_Health_Service,a_Hospice_Care,a_Psychiatric_Care,a_Rehab,a_Residential_Care,a_Routine,a_SN_IC_Care,a_CAH,a_Not_Defined_Elsewhere,a_Childrens_or_Cancer,a_Invalid_Blank_Disp,a_Prison_Jail,a_Other_Disp,a_Disaster_Care_Site,a_Medi_Cal,a_Medicare,a_Other_Payer,a_Private_Coverage,a_SelfPay,a_Unknown_Payer,a_DX_Birth_Defects,a_DX_Blood_Disorders,a_DX_Cancer,a_DX_Circulatory_System,a_DX_Digestive_System,a_DX_Ear_Disorders,a_DX_Endocrine_Diseases,a_DX_Genitourinary_System,a_DX_Infections,a_DX_Injuries_Poisonings,a_DX_Mental_Disorders,a_DX_Musculoskeletal_System,a_DX_Nervous_System,a_DX_Other_Reasons,a_DX_Respiratory_System,a_DX_Skin_Disorders,a_DX_Symptoms,a_DX_All_Pregnancies,a_DX_Births,a_DX_Eye_Disorders,a_DX_Perinatal_Disorders,a_ECM_Abnormal_Reaction_Later_Cx,a_ECM_Accidental_Falls,a_ECM_All_Transport_Types,a_ECM_Assault,a_ECM_Intentional_SelfHarm,a_ECM_Legal_War_Terrorism,a_ECM_Med_Device_Advrs_Incident,a_ECM_Medical_Misadventures,a_ECM_Natural_Envrnmntl_Factors,a_ECM_Other_Factors,a_ECM_Supplementary_Factors,a_ECM_W_Inanimate_Animate_Object,a_EC_None,a_ECM_Undetermined_Intent,a_ECM_NonTrans_Drowning_Subm,Inpatient_from_ED,a_All_Other_Languages,a_English,a_Spanish
2016,106014233,014233,ALAMEDA,EDEN MEDICAL CENTER,Hospital,Non-profit Corporation (incl. Church-related),Basic,22,N/A,N/A,20103 LAKE CHABOT RD,CASTRO VALLEY,94546,100-149,10,20,CASTRO VALLEY CENTRAL AND NORTH/OAK KNOLL/SAN LEANDRO NORTHEAST/SHEFFIELD VILLAGE/UNION CITY EAST,Urban,22106,17049,1,3256,3033,7015,6256,5007,5492,3862,2139,2398,698,,3981,7742,11175,78,1495,198,14487,446,429,17,52,36,770,61,36604,312,30,104,35,9,224,27,,,18531,7068,899,9444,3197,17,1091,5,155,84,792,2025,720,508,404,2496,823,8551,2192,2917,839,791,25,4213,1828,8697,,114,2948,1891,573,67,33,40,97,,1164,730,31,1855,29613,,39156,1257,35128,2771,3111,3150,,72,324,408,575,1057,1259,996,1569,1,,,800,940,1072,155,20,3263,11,394,105,242,903,219,35,275,18,2648,1413,1,7,,,1,,,1454,3160,108,1419,120,,3,89,198,1138,760,7,279,302,1031,1188,83,104,213,1,474,138,213,34,1,5,,310,666,338,55,22,1,13,2,4,33,369,48,4393,7,,6261,377,5562,322
2016,106014326,014326,ALAMEDA,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,Hospital,Non-profit Corporation (incl. Church-related),Basic,48,N/A,N/A,275 W. MACARTHUR BLVD.,OAKLAND,94611,300-499,9,15,DIMOND/MONTCLAIR/OAKLAND EAST/OAKMORE/PIEDMONT/PIEDMONT PINES/TRESTLE GLEN,Urban,63310,50007,8,10157,9649,19593,16546,13909,14737,11911,7635,7326,1861,1,10507,43650,26861,395,3077,1766,27069,988,2013,3,117,66,1121,22,107406,779,12,272,96,228,186,16,,,33883,22046,2311,43756,11329,,2122,18,435,134,2899,4848,1883,1839,1684,4574,2688,26040,3689,8404,2089,4016,74,9990,4198,31695,6,322,7390,4830,1455,67,51,12,338,2,6251,1951,38,6555,84057,6,113325,2565,102125,8635,5608,4989,,223,425,534,802,1452,2019,1978,2773,128,263,,1339,3829,1504,185,76,3639,25,471,116,387,1379,264,40,83,13,6437,1352,4,38,1,,,10,2,1380,6007,53,2953,204,,9,165,192,2400,1470,17,494,422,2094,804,150,199,276,8,998,278,483,84,3,12,39,444,576,70,20,2,1,7,4,16,205,643,55,8533,21,,10597,409,9601,587
2016,106014337,014337,ALAMEDA,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,Hospital,Non-profit Corporation (incl. Church-related),Basic,40,N/A,N/A,2500 MERCED STREET,SAN LEANDRO,94577,200-299,9,18,SAN LEANDRO WEST/SAN LORENZO WEST/HAYWARD WEST,Urban,33297,26970,4,6136,5575,9489,8216,7023,7357,6252,4171,4905,1147,,10061,13639,18685,223,1174,1051,15438,487,1147,13,64,18,649,47,55936,1025,22,599,76,,179,9,,,10427,12513,1220,32635,3476,,1236,5,279,126,1871,3361,1078,1012,836,2943,1409,12234,1903,4444,1647,1596,66,5663,2094,16468,,270,3787,2019,471,57,9,13,157,,2192,1762,12,3493,46026,3,60271,1708,53081,5482,2487,2287,2,36,207,277,386,638,935,885,1405,7,,,838,1011,859,19,9,2030,10,158,35,251,1387,126,18,21,4,1747,1024,,4,,,,1,,303,2969,12,1425,67,,,58,92,833,654,,183,292,1171,390,51,82,85,7,522,99,158,90,2,2,5,240,279,25,6,,,15,,8,93,389,24,3690,7,,4776,188,4320,268
2016,106034002,034002,AMADOR,SUTTER AMADOR HOSPITAL,Hospital,Non-profit Corporation (incl. Church-related),Basic,14,SMALL/RURAL,N/A,200 MISSION BLVD,JACKSON,95642,50-99,8,5,IONE/JACKSON/PINE GROVE/SUTTER CREEK,Rural,12042,9960,,2031,2004,2893,2858,2434,3051,2876,1799,1673,383,,193,306,1941,236,186,515,18625,371,143,16,19,162,115,1,20654,47,1,53,7,1,391,21,,,9074,5740,941,4977,1270,,350,4,61,46,670,1580,558,291,208,1422,489,5245,756,1563,513,388,18,2821,1095,3924,,50,1748,650,156,45,12,15,79,,1001,404,34,1429,16378,1,22002,68,21614,320,956,904,,15,54,85,118,307,430,368,480,2,1,,13,7,72,11,48,1698,11,158,31,63,230,54,4,11,10,1025,261,6,2,1,,4,,,351,1155,94,233,27,,,16,32,286,394,4,71,106,299,178,20,26,36,,229,71,73,17,,,2,57,127,11,3,1,,1,,,14,86,17,1540,3,,1860,5,1848,7
2016,106040802,040802,BUTTE,ORCHARD HOSPITAL,Hospital,Non-profit Corporation (incl. Church-related),Standby,5,SMALL/RURAL,N/A,240 SPRUCE STREET,GRIDLEY,95948,1-49,4,3,BIGGS/EAST BIGGS/GRIDLEY,Rural,5481,4485,,1382,1158,1462,1486,1404,1211,756,501,371,235,,358,133,2979,38,301,17,6140,243,157,1,4,,7,,9472,7,,3,,,2,70,,,6119,1735,32,1252,828,,87,4,22,60,213,983,461,146,97,595,301,2561,247,501,272,130,1,1209,591,1485,,9,704,288,32,5,,,39,1,698,24,30,730,7406,,9966,35,8620,1311,220,179,,7,33,25,49,66,70,65,84,,,,5,5,86,3,2,298,,28,10,2,1,,1,3,4,246,103,1,,,,,,,142,217,,34,6,,,1,5,80,66,,34,17,50,22,12,9,10,1,58,12,22,,,,,,25,1,1,,,,,,7,,2,363,,,399,3,342,54
2016,106040875,040875,BUTTE,ADVENTIST HEALTH FEATHER RIVER,Hospital,Non-profit Corporation (incl. Church-related),Basic,18,N/A,N/A,5974 PENTZ ROAD,PARADISE,95969,100-149,4,3,MAGALIA/PARADISE/STIRLING CITY,Rural,14819,10736,,2663,2138,3546,3424,2611,3384,2888,2122,2271,508,,117,172,1073,33,334,248,23578,385,387,,34,128,161,,24276,134,,30,11,,4,1,4,,12551,7970,590,3452,992,,590,6,54,49,676,1813,613,306,202,1522,506,5310,821,1895,809,838,10,2855,1334,5346,,120,1995,573,151,29,7,20,85,,1099,657,3,1325,19491,,25555,16,25452,87,1797,1547,,26,106,140,201,499,664,714,956,14,24,,12,7,83,29,14,3194,5,109,63,60,556,118,6,11,,1845,573,,,,,,3,,621,2337,36,322,28,,,39,57,531,581,3,90,217,451,336,32,47,124,2,514,103,184,24,2,4,3,82,251,26,6,2,1,31,2,3,45,617,10,2268,,,3344,6,3325,13
2016,106040937,040937,BUTTE,OROVILLE HOSPITAL,Hospital,Non-profit Corporation (incl. Church-related),Basic,14,N/A,N/A,2767 OLIVE HIGHWAY,OROVILLE,95966,100-149,4,3,OROVILLE/PALERMO/THERMALITO,Rural,10711,9357,,2131,1941,3409,3343,2698,2717,1766,903,625,535,,602,828,1358,516,393,134,16237,265,820,,48,203,250,,18479,3,,,,,,,,,11895,3999,576,2391,1207,,499,7,32,30,329,1085,523,219,189,1075,296,4256,665,2061,740,698,19,2168,1070,4107,,30,1148,465,224,39,21,5,70,3,977,425,6,1214,15441,,20068,293,19470,305,5782,5275,,180,634,836,1319,2373,2271,1789,1546,43,66,,364,299,566,144,44,9353,287,213,675,113,404,45,22,,66,8571,912,,,,,36,,,4357,5519,151,893,137,,4,71,123,1449,1150,31,386,362,3519,1178,118,370,481,36,402,126,1151,86,,10,4,265,446,84,48,8,1,6,3,9,97,1140,61,8889,,,11057,276,10610,171
2016,106040962,040962,BUTTE,ENLOE MEDICAL CENTER- ESPLANADE,Hospital,Non-profit Corporation (incl. Church-related),Basic,41,N/A,N/A,1531 ESPLANADE,CHICO,95926,200-299,4,3,CHAPMANTOWN/CHICO,Urban,27223,22581,,4350,5036,10020,7216,5569,6075,4612,2843,3005,1078,,614,1831,8696,491,2716,176,35280,254,884,,70,362,651,1,47361,94,,,,,,126,1,,23932,11007,1152,11560,2153,,1230,14,109,51,1114,3543,885,612,368,2625,868,10804,2515,3687,1264,738,43,4723,2004,12607,,302,3368,1869,534,103,65,2,139,,1667,1497,3,2544,37711,,49804,482,46219,3103,5303,5660,,171,579,691,837,1649,2239,2048,2591,65,93,,115,168,1040,413,30,9126,71,189,213,396,1484,209,77,328,80,6433,1548,,1,,,3,2,,2606,6435,116,1736,70,,2,125,233,2074,1726,16,442,760,1193,1412,122,313,379,6,1323,398,365,51,,10,13,304,754,324,69,10,1,11,,25,99,845,86,8430,5,,10963,111,10289,563
2016,106050932,050932,CALAVERAS,MARK TWAIN MEDICAL CENTER,Hospital,Non-profit Corporation (incl. Church-related),Basic,8,SMALL/RURAL,N/A,768 MOUNTAIN RANCH ROAD,SAN ANDREAS,95249,1-49,8,5,ANGELS CAMP/ARNOLD/COPPEROPOLIS/MOUNTAIN RANCH/MURPHYS/SAN ANDREAS/VALLEY SPRINGS/WEST POINT,Rural,6748,5721,,1015,1384,1557,1577,1491,1789,1548,1144,835,129,,111,124,654,66,70,121,11323,475,355,,16,129,95,,11334,37,,17,3,,8,,,,5661,3245,307,2695,561,,68,4,28,39,392,888,291,243,95,738,415,3093,622,717,425,484,1,1461,647,1818,,9,888,419,99,7,3,,60,1,512,322,3,879,9267,,12469,48,12231,190,441,404,,10,34,34,58,133,187,193,196,,,,10,2,22,3,5,800,3,71,13,26,113,20,5,2,10,410,168,3,2,,,2,,,190,541,9,100,5,,,9,17,118,104,2,47,33,102,94,28,24,26,1,155,54,31,,,,,12,78,5,,,2,,1,1,10,66,2,668,,,845,2,836,7
2016,106060870,060870,COLUSA,COLUSA REGIONAL MEDICAL CENTER,Hospital,Non-profit Corporation (incl. Church-related),Standby,4,SMALL/RURAL,N/A,199 EAST WEBSTER STREET,COLUSA,95932,50-99,4,3,COLUSA,Rural,1179,939,,312,269,353,259,207,208,178,148,125,59,,24,19,954,33,5,1,1082,93,57,,4,50,6,,1899,9,,,,,,,,,1144,403,92,332,147,,63,3,7,2,59,120,70,37,22,115,36,435,44,143,55,23,,292,98,494,,10,157,52,19,3,2,,7,,41,78,6,134,1609,,2118,13,1618,487,50,36,,2,3,7,9,10,16,19,18,,2,,3,,24,,,58,1,10,2,1,1,,,,,57,14,,,,,1,,,21,48,,14,3,,,,2,13,16,1,3,7,5,6,,3,3,1,23,1,1,1,,,,2,3,1,,,,,,,,6,,74,,,86,,73,13
2016,106070924,070924,CONTRA COSTA,CONTRA COSTA REGIONAL MEDICAL CENTER,Hospital,City or County,Basic,20,N/A,N/A,2500 ALHAMBRA AVENUE,MARTINEZ,94553,150-199,3,14,CROCKETT/HERCULES/MARTINEZ WEST/PINOLE/PORT COSTA/RICHMOND NORTHEAST/RODEO,Urban,24462,23298,26,2337,3970,9190,9386,7324,7892,4732,1486,760,709,,5256,8624,15126,306,2574,354,15546,202,1487,,3,887,12,,42373,1998,9,682,,,,133,,,28551,5952,4476,4904,3903,,713,11,109,85,638,2440,796,386,625,2116,972,5728,10036,4100,976,2664,29,3349,2052,9961,,126,1402,879,537,89,101,12,60,,1486,478,11,1299,41303,3,47786,2479,36298,9009,2510,2781,6,77,564,723,726,1185,1063,521,404,34,,,701,965,1385,151,11,2047,37,11,10,28,17,13,26,,39,5046,36,,,2,,69,,,3162,1578,77,316,164,,3,67,119,729,775,13,314,260,338,272,963,133,176,27,412,224,343,89,,7,33,176,179,23,14,16,2,2,6,4,227,55,37,4555,1,,5297,430,4028,839
2016,106070934,070934,CONTRA COSTA,SUTTER DELTA MEDICAL CENTER,Hospital,Non-profit Corporation (incl. Church-related),Basic,32,N/A,N/A,3901 LONE TREE WAY,ANTIOCH,94509,100-149,7,11,BRENTWOOD CENTRAL AND WEST/OAKLEY,Urban,30715,22785,,7189,6100,10130,8462,6207,6304,3907,2060,1685,1456,,3108,14988,16813,92,1332,132,17035,490,549,47,42,25,188,1,51450,121,36,157,16,6,353,19,,,32497,7069,944,8247,4743,,1539,14,176,68,821,3120,1369,680,684,2951,1362,11202,1481,3932,918,795,57,7380,2623,12328,,95,3408,2031,757,28,43,35,199,,1546,961,50,3075,41272,,53500,738,47352,5410,3134,2792,,87,318,447,624,1154,1187,966,1005,58,80,,435,1239,1165,123,35,2918,11,272,256,165,913,91,5,9,20,3504,682,,7,2,,,,,1931,2693,44,1130,128,,1,109,64,1238,726,6,299,306,975,460,63,70,148,3,921,161,278,79,1,2,16,200,323,30,13,,,9,2,16,64,328,31,4903,7,,5926,211,5312,403
2016,106070988,070988,CONTRA COSTA,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,Hospital,Non-profit Corporation (incl. Church-related),Basic,44,N/A,N/A,1601 YGNACIO VALLEY ROAD,WALNUT CREEK,94598,500+,7,16,CLAYTON/CONCORD SOUTH/WALNUT CREEK CENTRAL AND EAST,Urban,23367,17855,1,4338,3714,4731,4788,4252,4759,4307,3880,5407,1047,,3414,2458,6694,183,1221,1326,25927,188,199,,59,31,256,9,39347,665,25,311,65,,5,1,62,,1182,20497,1029,16547,1967,1,681,5,157,64,1230,2039,659,390,497,2085,647,9867,1149,3110,1049,524,74,3353,1407,12236,,240,4412,1601,262,17,15,214,141,3,1239,834,3,2529,29712,1,41223,1226,38352,1645,5900,5563,,343,538,628,760,1331,1765,2066,3587,165,280,,961,643,1048,241,360,8185,25,426,125,441,2156,303,81,193,9,5634,2070,,3,7,,13,2,,1311,6733,239,2818,362,,7,155,385,1679,1668,23,400,618,1196,2367,113,281,487,13,1178,290,485,49,,15,54,424,1207,645,199,28,4,75,2,22,78,942,112,7718,5,2,11463,411,10759,293
2016,106070990,070990,CONTRA COSTA,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,Hospital,Non-profit Corporation (incl. Church-related),Basic,52,N/A,N/A,1425 SOUTH MAIN STREET,WALNUT CREEK,94596,200-299,7,16,CLAYTON/CONCORD SOUTH/WALNUT CREEK CENTRAL AND EAST,Urban,29217,24440,,4659,4533,5573,5862,5544,6451,6446,5743,8012,833,1,6221,2670,7186,171,1528,1037,34844,686,546,5,91,3,463,24,50139,535,1,542,185,2,305,130,,,4482,16806,515,29909,1944,1,736,6,332,150,2161,2779,793,861,761,2491,1130,12782,1739,3397,1397,1009,47,3519,1596,15971,,381,4925,1660,216,35,4,36,141,2,2718,1304,50,3387,38797,1,53657,613,51846,1198,3425,3248,,99,178,279,383,730,1207,1399,2232,75,91,,609,231,550,86,24,5161,12,199,68,252,1587,263,25,39,41,3138,1045,3,11,1,,,,1,230,4383,12,1999,49,,9,70,158,1256,1162,4,215,290,1528,655,122,128,99,3,541,175,175,56,,7,20,581,549,45,3,2,,8,2,16,143,743,54,4525,2,,6673,105,6475,93
2016,106071018,071018,CONTRA COSTA,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,Hospital,Non-profit Corporation (incl. Church-related),Basic,32,N/A,N/A,2540 EAST STREET,CONCORD,94520,200-299,7,14,AVON/CLYDE/CONCORD CENTRAL/PITTSBURG SOUTHWEST,Urban,29385,23033,7,5957,5453,8066,7636,6355,7038,5181,2948,2865,925,1,3383,6336,18180,115,2555,546,21310,816,641,4,82,69,510,4,49617,332,24,148,21,,14,1,142,,3694,33407,1116,9421,4784,3,1014,9,117,75,1345,3007,1281,659,654,3080,1772,10802,2247,3584,1281,732,23,5998,2423,12321,1,285,3623,1551,519,29,45,28,188,1,2185,1020,2,2719,40230,,52425,1125,43731,7569,3967,3974,,37,268,452,765,1416,1782,1515,1706,,,,713,939,1273,234,59,4689,34,212,212,332,1608,140,48,23,27,4139,1190,,1,,,1,8,,1727,4525,281,1128,280,,2,119,179,1697,1178,15,475,556,1090,768,105,130,241,,879,190,294,19,,4,,353,382,31,6,4,,28,,12,53,915,31,6125,1,,7941,271,7143,527
2016,106074017,074017,CONTRA COSTA,SAN RAMON REGIONAL MEDICAL CENTER,Hospital,Investor - Corporation,Basic,12,N/A,N/A,6001 NORRIS CANYON ROAD,SAN RAMON,94583,100-149,7,16,ALAMO/DANVILLE/DIABLO/SAN RAMON,Urban,8680,6947,,1448,1766,1584,1818,2276,2191,1712,1423,1232,177,,1706,700,909,53,2192,99,9968,249,55,,25,,48,2,15137,18,,90,3,,,,,,2373,3411,606,8656,581,,190,2,50,28,600,1088,265,307,160,1024,222,4419,515,965,406,215,8,1135,448,3580,,78,1507,444,45,15,1,4,49,1,703,335,2,1269,11172,2,15627,245,15288,94,1519,1255,,42,68,128,218,321,425,583,964,13,12,,268,73,115,270,7,2037,4,75,32,79,540,74,10,20,45,1420,475,,,1,,3,,,171,1418,20,1162,3,,2,42,55,577,442,5,119,179,273,301,51,65,82,1,377,79,105,14,,2,3,171,190,5,,2,,9,1,2,28,378,10,1978,,,2774,89,2666,19
2016,106074097,074097,CONTRA COSTA,KAISER FOUNDATION HOSPITAL - ANTIOCH,Hospital,Non-profit Corporation (incl. Church-related),Basic,36,N/A,N/A,4501 SAND CREEK ROAD,ANTIOCH,94531,150-199,7,11,BRENTWOOD CENTRAL AND WEST/OAKLEY,Urban,30109,22602,2,6050,6007,7864,6802,6279,6657,5015,3737,3181,1121,,3779,12946,12328,268,1208,597,21587,509,817,13,36,6,235,17,50287,187,5,370,74,1,154,2,,,12896,10727,648,24973,3467,2,969,13,217,76,1548,2826,1115,879,678,2330,1477,11224,1271,4107,1239,1369,45,4788,1881,14661,,237,3443,1789,376,20,4,8,168,2,2227,1864,13,3131,39430,1,52713,532,49625,2556,2067,1736,,26,156,237,398,532,792,798,859,5,,,307,676,555,41,5,2198,21,247,32,147,830,140,5,9,3,1985,400,,5,,,,,,362,2314,15,1076,36,,,37,79,741,604,,132,177,918,309,68,75,73,,337,121,87,36,,4,5,171,199,20,6,,,7,1,4,52,287,33,3022,1,,3803,47,3612,144
2016,106084001,084001,DEL NORTE,SUTTER COAST HOSPITAL,Hospital,Non-profit Corporation (incl. Church-related),Basic,11,SMALL/RURAL,N/A,800 EAST WASHINGTON BOULEVARD,CRESCENT CITY,95531,1-49,2,2,CRESCENT CITY/GASQUET/KLAMATH/SMITH RIVER,Rural,10393,9310,2,1806,1624,2784,2981,2197,2791,2188,1566,1382,386,,275,139,1588,880,211,182,16430,461,280,33,46,63,73,6,18410,162,3,63,19,,75,11,,,9745,5221,980,2638,1099,22,371,10,54,66,655,1590,422,295,168,1154,400,4483,849,1675,530,434,13,2161,1048,3327,,63,1698,540,203,32,21,17,91,1,739,363,10,1157,14770,,19705,83,19311,311,850,781,1,30,94,89,89,238,311,381,356,21,23,,27,7,55,10,19,1455,59,114,59,62,200,18,5,45,7,962,157,1,1,,,1,,,339,996,129,149,19,,,20,19,227,247,1,44,58,438,138,21,23,27,2,197,58,37,71,,,4,35,98,14,1,2,,3,,3,8,80,16,1371,1,,1632,12,1606,14
2016,106090793,090793,EL DORADO,BARTON MEMORIAL HOSPITAL,Hospital,Non-profit Corporation (incl. Church-related),Basic,12,SMALL/RURAL,N/A,2170 SOUTH AVENUE,SOUTH LAKE TAHOE,96150,100-149,1,5,SOUTH LAKE TAHOE,Rural,9478,9330,,1688,2014,3878,2862,2174,2548,1988,872,500,284,,588,396,3294,62,180,187,14101,527,518,7,28,146,133,2,17393,2,48,1,,1,,1,1,,7700,2917,766,5793,1632,,345,3,23,23,514,1033,319,240,190,848,257,5678,759,1181,520,689,9,1713,625,3838,1,29,1932,1162,169,35,19,4,83,3,912,1000,,1359,12101,,18808,171,17660,977,575,607,,29,105,119,110,234,241,159,142,12,31,,52,15,111,4,3,989,8,65,24,16,95,12,15,5,,855,88,2,,2,,3,,,292,468,56,335,31,,,9,13,141,207,,42,61,115,224,52,33,8,1,164,43,40,23,,2,4,46,110,47,7,1,,5,2,7,27,99,18,813,,,1182,8,1131,43
2016,106090933,090933,EL DORADO,MARSHALL  MEDICAL CENTER,Hospital,Non-profit Corporation (incl. Church-related),Basic,24,SMALL/RURAL,N/A,1100 MARSHALL WAY,PLACERVILLE,95667,100-149,1,5,COOL/DIAMOND SPRINGS/LATROBE/PILOT HILL/PLACERVILLE,Rural,13175,11242,,2381,2617,3362,3295,2452,3049,2706,2103,2053,399,,165,254,2309,104,608,7887,13090,695,240,4,41,53,237,,22936,130,1,26,4,,49,1,,,1930,6304,6907,8585,539,152,398,6,44,51,737,1344,656,297,228,1259,378,6793,1058,1314,675,686,7,2453,1137,4896,,202,2385,978,183,77,23,5,100,1,1483,834,8,1714,16416,8,24417,82,23661,674,2180,1997,,44,151,224,329,695,843,810,1073,1,7,,35,32,164,60,2,3862,22,233,65,128,265,103,16,2,5,2468,870,1,5,,,16,,,897,2553,38,673,16,,,48,111,626,688,9,134,235,707,405,67,181,118,,531,147,135,32,1,2,,103,236,65,7,3,,4,3,10,56,333,30,3325,2,,4177,11,4132,34
2016,106100005,100005,FRESNO,CLOVIS COMMUNITY MEDICAL CENTER,Hospital,Non-profit Corporation (incl. Church-related),Basic,43,N/A,N/A,2755 HERNDON AVENUE,CLOVIS,93611,200-299,8,23,AUBERRY/CALWA/CENTERVILLE/CLOVIS EAST/DEL REY/FOWLER/FRIANT/SANGER/SHAVER LAKE,Rural,33253,21821,,2542,4857,12344,10038,7124,6648,4943,3384,2638,556,,143,120,32574,283,2133,440,19381,541,3867,,61,117,427,23,49458,177,26,18,13,,187,120,39,,26458,9608,1633,13823,3552,,2156,20,169,120,1184,3344,869,552,428,3567,779,10411,1985,4695,1212,1753,22,4145,2253,15409,1,119,3625,2142,500,112,26,5,168,1,1920,1229,5,2521,42623,78,55074,718,51380,2976,4104,3568,,57,400,546,697,1144,1494,1569,1763,2,,,519,268,1958,114,6,4707,100,220,104,290,1523,199,12,244,28,4027,1018,,,,,1,6,,1655,4483,41,1395,98,,1,74,177,1393,1388,15,429,574,1191,658,60,83,139,,880,230,307,64,2,7,,340,476,24,7,,,91,,11,69,468,33,6153,,,7672,263,7039,370
2016,106100697,100697,FRESNO,COALINGA REGIONAL MEDICAL CENTER,Hospital,District,Standby,9,SMALL/RURAL,N/A,1191 PHELPS AVENUE,COALINGA,93210,100-149,12,31,COALINGA,Rural,4672,4302,1,1607,1387,1545,1240,1018,896,563,288,184,247,,101,217,6260,9,141,13,2234,305,191,3,10,59,5,,8269,7,15,,,,29,80,2,,5637,714,434,1738,451,1,196,,18,3,211,641,334,147,94,606,384,2439,249,274,252,204,4,1288,392,1239,,3,460,211,57,6,8,,29,,241,179,,596,7184,1,8975,7,6176,2792,60,64,,5,6,13,16,17,20,18,29,,,,,8,55,2,1,58,,1,1,2,2,,,,3,108,6,,,,,1,,,31,52,10,27,4,,,1,,13,8,,3,25,4,9,2,3,2,,32,15,6,1,,,,,7,1,2,,,,,1,,11,2,100,,,124,,91,33
2016,106100717,100717,FRESNO,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,Hospital,Non-profit Corporation (incl. Church-related),Comprehensive,67,N/A,Teaching,2823 FRESNO STREET,FRESNO,93721,500+,14,31,FRESNO WEST CENTRAL,Urban,39320,39958,,4209,6743,17883,15203,12698,12146,5963,2157,1244,1032,,93,283,36773,146,2234,61,39688,204,11969,,279,1946,540,13,63403,462,48,14,23,1,232,101,43,,55924,8798,2143,4780,7633,,2659,32,219,163,1278,4405,1176,1001,701,4014,2372,14199,5877,8153,1457,3604,25,5076,3250,19617,,48,4394,3708,2284,208,254,15,419,9,1700,1915,30,3513,60736,45,79278,1168,67404,10706,10710,13568,,537,2363,2658,3361,5281,4530,2894,2180,204,270,,1492,2407,10535,494,26,9221,103,258,990,850,3951,463,153,626,57,13666,2794,,19,12,,401,38,,11726,8632,904,2025,991,,26,193,699,4162,2516,72,1084,1041,2276,4279,1899,630,799,19,1915,894,1391,319,3,25,36,1110,1525,1060,440,119,12,131,5,139,253,1771,328,17375,10,,24278,976,19560,3742
