year,oshpd_id2,oshpd_id,county_name,facility_name,control_type_desc,ed_lic_levl_end,ems_station,rural_hospital_desc,teaching_hospital_desc,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,licensed_bed_size,senate_district_desc,assembly_district_desc,mssa_name,mssa_designation,LICENSE_CATEGORY_DESC,Sex_Female,Sex_Male,Sex_Unk,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Islander,Black,Hispanic,Native_American_Eskimo_Aleut,Other_Race,Unknown_Race,White,Acute_Care,Against_Medical_Advice,CAH,Died,Other_Disp,Prison_Jail,Psychiatric_Care,Residential_Care,Routine,SN_IC_Care,Childrens_or_Cancer,Home_Health_Service,Hospice_Care,Not_Defined_Elsewhere,Rehab,Invalid_Blank_Disp,Disaster_Care_Site,Medi_Cal,Medicare,Other_Payer,Private_Coverage,SelfPay,Unknown_Payer,DX_All_Pregnancies,DX_Birth_Defects,DX_Births,DX_Blood_Disorders,DX_Cancer,DX_Circulatory_System,DX_Digestive_System,DX_Ear_Disorders,DX_Endocrine_Diseases,DX_Eye_Disorders,DX_Genitourinary_System,DX_Infections,DX_Injuries_Poisonings,DX_Mental_Disorders,DX_Musculoskeletal_System,DX_Nervous_System,DX_Other_Reasons,DX_Respiratory_System,DX_Skin_Disorders,DX_Symptoms,DX_Perinatal_Disorders,ECM_Abnormal_Reaction_Later_Cx,ECM_Accidental_Falls,ECM_All_Transport_Types,ECM_Assault,ECM_Intentional_SelfHarm,ECM_Legal_War_Terrorism,ECM_Med_Device_Advrs_Incident,ECM_Natural_Envrnmntl_Factors,ECM_NonTrans_Drowning_Subm,ECM_None,ECM_Other_Factors,ECM_Supplementary_Factors,ECM_Undetermined_Intent,ECM_W_Inanimate_Animate_Object,ECM_Medical_Misadventures,ED_Visit,All_Other_Languages,English,Spanish,a_Sex_Female,a_Sex_Male,a_sex_Unknown,a_Age_10_19,a_Age_20_29,a_Age_30_39,a_Age_40_49,a_Age_50_59,a_Age_60_69,a_Age_70_79,a_Age_80_,a_Age_Under_1,a_Age_01_09,a_Age_Unknown,a_Asian_Pacific_Islander,a_Black,a_Hispanic,a_Native_American_Eskimo_Aleut,a_Other_Race,a_Unknown_Race,a_White,a_Acute_Care,a_Against_Medical_Advice,a_Died,a_Home_Health_Service,a_Hospice_Care,a_Prison_Jail,a_Psychiatric_Care,a_Rehab,a_Residential_Care,a_Routine,a_SN_IC_Care,a_CAH,a_Childrens_or_Cancer,a_Not_Defined_Elsewhere,a_Invalid_Blank_Disp,a_Other_Disp,a_Disaster_Care_Site,a_Medi_Cal,a_Medicare,a_Other_Payer,a_Private_Coverage,a_SelfPay,a_Unknown_Payer,a_DX_All_Pregnancies,a_DX_Blood_Disorders,a_DX_Cancer,a_DX_Circulatory_System,a_DX_Digestive_System,a_DX_Ear_Disorders,a_DX_Endocrine_Diseases,a_DX_Eye_Disorders,a_DX_Genitourinary_System,a_DX_Infections,a_DX_Injuries_Poisonings,a_DX_Mental_Disorders,a_DX_Musculoskeletal_System,a_DX_Nervous_System,a_DX_Respiratory_System,a_DX_Skin_Disorders,a_DX_Symptoms,a_DX_Birth_Defects,a_DX_Births,a_DX_Other_Reasons,a_DX_Perinatal_Disorders,a_ECM_Abnormal_Reaction_Later_Cx,a_ECM_Accidental_Falls,a_ECM_All_Transport_Types,a_ECM_Assault,a_ECM_Med_Device_Adverse_Inciden,a_ECM_Natural_Environmental_Fact,a_ECM_None,a_ECM_Other_Factors,a_ECM_Supplementary_Factors,a_ECM_Undetermined_Intent,a_ECM_W_Inanimate_Animate_Object,a_ECM_Intentional_SelfHarm,a_ECM_Medical_Misadventures,a_ECM_NonTrans_Drowning_Subm,a_ECM_Legal_War_Terrorism,Inpatient_from_ED,a_All_Other_Languages,a_English,a_Spanish
2017,106014233,014233,ALAMEDA,EDEN MEDICAL CENTER,Non-profit Corporation (incl. Church-related),Basic,22,,,20103 LAKE CHABOT RD,CASTRO VALLEY,94546,100-149,District 10,District 20,CASTRO VALLEY CENTRAL AND NORTH/OAK KNOLL/SAN LEANDRO NORTHEAST/SHEFFIELD VILLAGE/UNION CITY EAST,Urban,General Acute Care Hospital,21131,16518,1,3175,3028,6699,6010,4659,5217,3813,2140,2292,617,,4193,7503,10967,77,1455,139,13316,558,311,8,66,,68,720,41,35239,322,25,82,27,109,74,,,17725,7014,738,8990,3183,,1080,10,,109,75,657,1987,640,503,387,2278,737,8068,1915,2822,690,747,4068,1653,9198,26,135,2934,1821,594,59,36,36,109,,28407,1489,301,28,1699,2,37650,1284,33603,2763,3351,3329,,60,369,443,502,997,1363,1164,1782,,,,988,1114,1133,24,172,33,3216,376,121,312,1087,272,7,32,242,22,2537,1664,2,,6,,,,1597,3486,137,1356,104,,45,97,230,1132,762,7,279,6,325,1248,1322,96,114,223,499,144,144,1,,6,,263,776,355,80,20,9,4654,40,388,17,61,10,1,,6,6680,483,5792,405
2017,106014326,014326,ALAMEDA,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,Non-profit Corporation (incl. Church-related),Basic,48,,,275 W. MACARTHUR BLVD.,OAKLAND,94611,300-499,District 9,District 15,DIMOND/MONTCLAIR/OAKLAND EAST/OAKMORE/PIEDMONT/PIEDMONT PINES/TRESTLE GLEN,Urban,General Acute Care Hospital,63840,52278,6,10338,9665,19907,17036,14055,14598,12327,8654,7589,1955,,10879,43534,28024,477,3563,1904,27743,1237,2085,1,121,,98,1150,20,109844,837,19,292,95,96,42,187,,34811,23282,2514,44597,10918,2,2189,18,4,528,165,2966,5661,1919,2018,1648,4946,2617,26316,3578,8174,2198,3795,11030,4309,31948,97,451,7496,4854,1574,71,55,8,330,2,86895,6425,1015,35,6911,2,116124,2605,105005,8514,5762,5228,1,221,399,667,774,1419,2256,2164,2756,115,220,,1439,3866,1622,30,195,85,3754,537,137,450,1274,274,1,40,80,10,6797,1366,2,1,14,,6,2,1471,6312,94,2884,230,,120,201,236,2600,1464,11,511,8,392,2249,781,148,204,276,1069,222,436,19,9,7,28,523,619,62,28,18,11,8814,260,556,3,78,10,7,1,1,10991,426,9958,607
2017,106014337,014337,ALAMEDA,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,Non-profit Corporation (incl. Church-related),Basic,40,,,2500 MERCED STREET,SAN LEANDRO,94577,200-299,District 9,District 18,SAN LEANDRO WEST/SAN LORENZO WEST/HAYWARD WEST,Urban,General Acute Care Hospital,35305,28698,5,6506,5540,9896,8362,7456,7934,6803,4806,5349,1355,1,11049,14658,19916,224,1184,987,15990,609,1291,15,88,,14,639,24,59136,969,34,878,94,161,55,1,,11007,13659,1263,34419,3660,,1192,14,1,288,91,1970,3522,1102,1145,878,3115,1497,12440,1786,5179,1550,1362,6295,2228,18280,73,242,3961,2066,476,36,5,29,194,1,49052,3675,675,2,3593,1,64008,1832,56610,5566,2645,2227,,39,202,311,308,634,951,1005,1408,14,,,892,1041,870,11,26,8,2024,128,43,249,1554,157,,21,27,9,1724,958,,,2,,,,331,3058,12,1412,58,1,142,45,105,828,709,1,206,3,213,1357,367,42,62,72,509,70,122,4,4,3,8,235,328,36,10,18,6,3861,39,305,3,30,1,,,,4872,188,4398,286
2017,106034002,034002,AMADOR,SUTTER AMADOR HOSPITAL,Non-profit Corporation (incl. Church-related),Basic,14,SMALL/RURAL,,200 MISSION BLVD,JACKSON,95642,50-99,District 8,District 5,IONE/JACKSON/PINE GROVE/SUTTER CREEK,Rural,General Acute Care Hospital,11972,10014,,1938,1930,2841,2725,2414,3106,2749,2183,1725,375,,200,248,1916,280,229,391,18722,633,106,9,22,,334,77,5,20591,36,2,55,7,107,2,,,8830,6223,862,4680,1391,,306,5,,44,47,601,1528,551,344,228,1332,451,5192,685,1615,541,509,3041,1190,3762,14,61,1847,714,160,32,18,17,101,,16218,1251,103,7,1457,,21986,65,21640,281,1047,840,,13,52,91,92,266,364,473,536,,,,15,13,73,12,17,33,1724,109,32,40,403,71,2,3,10,6,863,340,5,,3,,,,287,1301,65,218,16,,12,26,19,314,288,2,71,3,73,404,196,18,30,57,262,51,60,,,1,,51,155,19,1,2,5,1561,10,64,2,16,1,,,,1887,6,1874,7
2017,106040802,040802,BUTTE,ORCHARD HOSPITAL,Non-profit Corporation (incl. Church-related),Standby,5,SMALL/RURAL,,240 SPRUCE STREET,GRIDLEY,95948,100-149,District 4,District 3,BIGGS/EAST BIGGS/GRIDLEY,Rural,General Acute Care Hospital,6006,4707,,1629,1292,1596,1677,1450,1213,773,495,354,234,,377,158,3244,38,356,15,6525,212,138,8,5,,,11,94,10240,4,,1,,,,,,6942,1815,44,1177,735,,142,4,,13,51,250,1016,578,166,134,669,410,2586,222,490,364,209,1434,624,1348,3,33,762,248,60,2,,,35,1,7953,886,4,11,718,,10713,22,9285,1406,69,50,,2,2,5,11,12,24,22,41,,,,6,2,16,,2,,93,11,6,2,5,1,,1,,,56,37,,,,,,,30,78,,11,,,,1,3,23,17,,4,,9,6,10,4,1,4,24,5,8,,,,,1,9,,,,,100,4,3,,1,1,,,,119,,108,11
2017,106040875,040875,BUTTE,ADVENTIST HEALTH FEATHER RIVER,Non-profit Corporation (incl. Church-related),Basic,18,,,5974 PENTZ ROAD,PARADISE,95969,100-149,District 4,District 3,MAGALIA/PARADISE/STIRLING CITY,Rural,General Acute Care Hospital,14266,11030,,2361,2271,3440,3252,2615,3219,3107,2279,2234,518,,172,155,1089,36,394,252,23198,422,455,,38,2,131,193,1,23897,119,1,22,6,6,,3,,11940,8073,592,3591,1100,,592,7,,60,49,727,1751,587,356,242,1472,475,5450,803,1805,548,846,2939,1222,5352,13,103,2021,581,144,41,14,22,77,,19060,1375,483,,1375,,25296,49,25151,96,1860,1518,,27,105,160,188,483,708,727,938,11,31,,5,9,81,9,33,18,3223,144,79,73,523,98,2,11,18,,1831,597,,,2,,,,654,2370,29,295,30,,30,29,66,544,537,6,102,1,280,433,365,31,66,103,548,107,122,3,3,,2,50,306,19,5,36,9,2295,52,584,,19,,2,,1,3378,3,3362,13
2017,106040937,040937,BUTTE,OROVILLE HOSPITAL,Non-profit Corporation (incl. Church-related),Basic,14,,,2767 OLIVE HIGHWAY,OROVILLE,95966,100-149,District 4,District 3,OROVILLE/PALERMO/THERMALITO,Rural,General Acute Care Hospital,7364,6376,,1342,1209,2362,2245,1851,1871,1328,663,494,375,,462,507,1131,283,346,96,10915,303,776,,31,1,220,261,,12148,,,,,,,,,7768,2892,524,1677,879,,397,6,,26,13,328,694,201,162,97,730,173,2642,509,1450,426,310,1340,467,3757,12,23,710,304,195,27,21,3,85,1,10976,483,240,5,667,,13740,219,13270,251,6015,5496,,153,674,980,1305,2366,2346,1869,1738,24,56,,417,287,617,296,168,22,9704,197,653,113,388,32,40,24,,72,8945,1047,,,,,,,4536,5813,180,826,156,,93,48,105,1461,1160,30,459,13,447,3610,1307,194,363,508,498,103,1052,12,,44,4,251,499,60,34,8,17,9288,93,1187,1,56,12,3,1,1,11511,314,11001,196
2017,106040962,040962,BUTTE,ENLOE MEDICAL CENTER- ESPLANADE,Non-profit Corporation (incl. Church-related),Basic,41,,,1531 ESPLANADE,CHICO,95926,200-299,District 4,District 3,CHAPMANTOWN/CHICO,Urban,General Acute Care Hospital,30355,25065,,5135,5767,10882,8114,5967,6241,5285,3517,3384,1128,,834,1839,10226,613,2978,142,38788,272,1059,,73,,393,635,85,52826,71,,,2,,4,,,26338,12156,1387,13160,2379,,1386,8,,154,68,1378,3910,1016,777,451,2864,1067,11747,2582,3911,1241,962,5764,2352,13742,40,267,3751,2051,560,77,63,4,179,1,42326,2532,659,11,2939,,55420,574,51329,3517,5973,6143,,172,625,730,956,1678,2444,2416,2922,50,123,,160,212,1221,119,454,25,9925,187,253,416,1665,228,5,74,373,53,7047,1812,,,,,3,,2806,7193,145,1901,71,,45,140,287,2291,1732,21,572,11,846,1419,1511,153,289,385,1566,449,376,5,6,4,8,207,785,294,58,7,35,9488,64,1053,5,107,12,,,1,12116,152,11290,674
2017,106050932,050932,CALAVERAS,MARK TWAIN MEDICAL CENTER,Non-profit Corporation (incl. Church-related),Basic,8,SMALL/RURAL,,768 MOUNTAIN RANCH ROAD,SAN ANDREAS,95249,1-49,District 8,District 5,ANGELS CAMP/ARNOLD/COPPEROPOLIS/MOUNTAIN RANCH/MURPHYS/SAN ANDREAS/VALLEY SPRINGS/WEST POINT,Rural,General Acute Care Hospital,6493,5703,,1032,1236,1535,1519,1376,1704,1584,1147,959,104,,119,138,633,44,86,155,11021,440,412,,21,,106,92,,11051,47,,19,,7,1,,,5255,3449,329,2554,609,,71,3,,31,37,444,964,299,234,97,761,317,2908,529,838,388,527,1450,656,1641,1,12,883,410,108,10,4,1,67,,9176,623,165,1,735,1,12196,50,11957,189,407,363,,7,26,40,46,106,164,180,201,,,,3,1,17,2,8,2,737,56,20,23,93,8,1,7,6,8,376,171,,,1,,,,146,501,25,92,6,,,9,21,127,102,,53,,28,82,77,22,9,35,149,36,18,,,2,,9,57,7,,,1,631,5,55,1,4,,,,,770,5,760,5
2017,106060870,060870,COLUSA,COLUSA MEDICAL CENTER,Investor - Limited Liability Company,Standby,4,SMALL/RURAL,,199 E WEBSTER STREET,COLUSA,95932,1-49,District 4,District 3,COLUSA,Rural,General Acute Care Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,10,,1,2,,3,7,1,8,12,,,,,,11,,,,23,1,1,,1,1,,,,,27,3,,,,,,,5,21,,6,2,,,,1,6,3,,4,,2,1,1,,3,3,8,,2,,,,,,1,,,,,31,,,,2,,,,,34,,30,4
2017,106070924,070924,CONTRA COSTA,CONTRA COSTA REGIONAL MEDICAL CENTER,City or County,Basic,20,,,2500 ALHAMBRA AVENUE,MARTINEZ,94553,150-199,District 3,District 14,CROCKETT/HERCULES/MARTINEZ WEST/PINOLE/PORT COSTA/RICHMOND NORTHEAST/RODEO,Urban,General Acute Care Hospital,22418,21651,11,2011,3726,8340,8573,6668,7097,4740,1576,782,567,,4466,7583,15743,246,1748,788,13506,219,1233,,2,,933,150,89,39112,1834,6,473,12,,,17,,25483,5926,4413,4307,3951,,639,13,,109,71,644,2040,652,360,643,1905,832,5546,9536,3632,917,2468,3293,1752,8996,32,130,1395,847,537,112,123,8,90,,37650,1399,505,6,1278,,44080,2451,33506,8123,2153,2511,2,60,504,605,627,997,974,535,363,1,,,595,880,1258,19,204,13,1697,28,5,48,13,22,65,41,,56,4296,89,,3,,,,,2753,1469,56,232,156,,48,53,106,673,717,12,263,3,218,287,227,983,86,138,399,184,251,2,,15,1,154,155,21,10,1,8,3972,192,91,2,33,22,4,,1,4666,351,3546,769
2017,106070934,070934,CONTRA COSTA,SUTTER DELTA MEDICAL CENTER,Non-profit Corporation (incl. Church-related),Basic,32,,,3901 LONE TREE WAY,ANTIOCH,94509,100-149,District 7,District 11,BRENTWOOD CENTRAL AND WEST/OAKLEY,Urban,General Acute Care Hospital,28996,21624,1,6560,5716,9367,7826,5908,6157,4029,2141,1654,1263,,3075,14119,16374,76,1313,150,15514,760,424,24,78,,46,227,31,48729,108,22,86,15,68,3,,,29669,7138,724,8128,4962,,1473,12,,166,63,718,2996,1277,684,696,2776,1117,10555,1386,3625,894,705,7348,2421,11655,54,138,3391,1941,655,27,44,21,224,,38826,1993,378,21,2959,3,50621,779,44509,5333,3286,2925,,71,319,483,672,1195,1209,1033,1092,51,86,,494,1303,1190,7,140,22,3055,290,249,167,1046,121,,5,8,32,3621,661,,1,10,,,,2022,2877,60,1106,146,,74,125,71,1349,703,7,326,1,349,1134,434,85,64,152,910,141,260,1,,3,22,192,365,32,15,15,14,5175,41,303,7,46,2,2,,2,6211,225,5594,392
2017,106070988,070988,CONTRA COSTA,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,Non-profit Corporation (incl. Church-related),Basic,44,,,1601 YGNACIO VALLEY ROAD,WALNUT CREEK,94598,500+,District 7,District 16,CLAYTON/CONCORD SOUTH/WALNUT CREEK CENTRAL AND EAST,Urban,General Acute Care Hospital,24349,18427,,4509,3781,4991,4911,4486,4826,4302,4300,5472,1197,1,3840,2555,7340,191,1321,1323,26206,221,268,,60,47,25,290,4,40811,683,34,281,40,4,8,,,1219,21362,1040,17207,1948,,787,9,,180,63,1223,2302,660,478,524,2014,652,9892,1276,3102,1040,520,3677,1391,12906,80,243,4526,1713,268,27,5,261,143,3,31058,1267,616,1,2645,,42776,1162,39877,1737,6778,6054,,372,555,695,886,1464,1919,2434,4058,121,328,,1077,791,1142,47,295,387,9093,488,139,475,2781,332,8,81,170,40,5995,2311,,4,4,,4,,1458,7722,230,3048,374,,79,169,357,1795,1791,23,519,24,734,1521,2480,148,339,504,1390,347,547,19,5,13,28,589,1388,663,155,68,25,8584,153,1013,2,151,34,1,1,5,12832,470,12043,319
2017,106070990,070990,CONTRA COSTA,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,Non-profit Corporation (incl. Church-related),Basic,52,,,1425 SOUTH MAIN STREET,WALNUT CREEK,94596,200-299,District 7,District 16,CLAYTON/CONCORD SOUTH/WALNUT CREEK CENTRAL AND EAST,Urban,General Acute Care Hospital,30063,25492,3,4722,4710,5745,5792,5655,6680,6540,6275,8617,822,,6663,3044,7287,208,1553,1285,35518,946,744,7,94,,3,502,245,51374,577,2,750,202,71,41,,,4659,17740,646,30790,1723,,673,8,,294,125,2345,2860,774,902,690,2691,1364,12579,1800,3358,1250,1264,4153,1499,16873,56,286,5023,1597,215,31,8,11,163,2,41317,2679,863,5,3358,,55558,743,53613,1202,3450,3420,,86,168,269,409,760,1220,1583,2232,59,84,,729,296,546,18,78,22,5181,243,53,230,1645,268,,19,50,38,3158,1153,1,,12,,,,233,4537,16,2024,60,,69,76,161,1264,1075,2,175,4,330,1725,650,119,143,128,566,190,166,6,1,6,14,475,526,30,3,5,22,5099,148,508,2,52,,,,,6870,84,6705,81
2017,106071018,071018,CONTRA COSTA,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,Non-profit Corporation (incl. Church-related),Basic,32,,,2540 EAST STREET,CONCORD,94520,200-299,District 7,District 14,AVON/CLYDE/CONCORD CENTRAL/PITTSBURG SOUTHWEST,Urban,General Acute Care Hospital,28792,22564,6,5542,5399,7784,7518,6174,6737,5258,3250,2834,863,3,3415,6073,18183,161,2066,449,21015,783,529,,81,144,99,528,1,48740,262,31,132,15,10,7,,,3292,32975,1020,9472,4603,,973,6,2,121,95,1389,2775,1237,670,625,2987,1547,10298,2050,3488,1251,711,5990,2440,12685,22,259,3489,1506,540,43,50,27,195,2,39696,2446,548,2,2559,,51362,1054,42570,7738,4173,4256,,29,292,453,665,1459,1944,1642,1945,,,,785,918,1388,22,182,48,5086,253,150,336,1905,148,5,67,35,21,4222,1279,,1,5,,2,,1757,4956,315,1175,226,,17,98,185,1924,1173,17,496,6,619,1166,726,114,132,246,992,251,264,2,,1,,303,450,25,14,36,19,6586,75,857,5,48,3,7,,1,8429,280,7585,564
2017,106074017,074017,CONTRA COSTA,SAN RAMON REGIONAL MEDICAL CENTER,Investor - Corporation,Basic,12,,,6001 NORRIS CANYON ROAD,SAN RAMON,94583,100-149,District 7,District 16,ALAMO/DANVILLE/DIABLO/SAN RAMON,Urban,General Acute Care Hospital,8906,7432,1,1436,1998,1677,1815,2237,2241,1697,1660,1402,176,,1780,778,950,9,2447,59,10316,202,78,,37,,,70,2,15836,42,,65,6,,1,,,2531,3757,628,8807,614,2,306,4,,44,25,595,922,239,313,168,992,197,4350,451,1128,352,277,1314,511,4141,10,64,1597,456,58,10,1,2,59,1,11838,846,237,,1170,,16339,223,16033,83,1573,1300,,43,84,174,192,329,466,630,921,10,24,,270,76,121,,287,4,2115,76,28,117,478,68,,11,22,31,1537,504,,,1,,,,192,1334,31,1310,6,,102,39,69,588,463,10,127,1,179,311,254,35,53,106,349,77,103,3,,1,3,145,189,5,,3,2,2122,28,370,,7,2,,,,2873,83,2770,20
2017,106074097,074097,CONTRA COSTA,KAISER FOUNDATION HOSPITAL - ANTIOCH,Non-profit Corporation (incl. Church-related),Basic,36,,,4501 SAND CREEK ROAD,ANTIOCH,94531,150-199,District 7,District 11,BRENTWOOD CENTRAL AND WEST/OAKLEY,Urban,General Acute Care Hospital,32025,24388,1,6558,6145,8308,7180,6716,6837,5462,4344,3677,1187,,4240,13714,13288,284,1398,782,22708,469,1163,33,57,,6,320,3,53319,252,6,536,104,123,22,1,,13143,11740,788,27065,3678,,1027,7,,251,98,1703,2992,1307,880,769,2455,1732,11407,1303,4170,1217,1722,5748,1909,15664,53,244,3545,1833,382,33,17,9,172,8,43334,3056,482,7,3292,,56414,566,53026,2822,2024,1930,,33,177,247,376,605,818,851,844,2,1,,377,683,613,21,55,9,2196,238,38,149,953,146,,9,6,3,1988,421,,,2,,1,,375,2355,13,1161,50,,47,51,90,672,647,2,146,1,208,1065,289,56,68,69,341,107,90,2,,2,1,198,202,21,5,14,8,3097,93,286,3,27,,,,,3954,54,3766,134
2017,106084001,084001,DEL NORTE,SUTTER COAST HOSPITAL,Non-profit Corporation (incl. Church-related),Basic,11,SMALL/RURAL,,800 EAST WASHINGTON BOULEVARD,CRESCENT CITY,95531,1-49,District 2,District 2,CRESCENT CITY/GASQUET/KLAMATH/SMITH RIVER,Rural,General Acute Care Hospital,9839,8734,2,1664,1630,2659,2706,2087,2544,2121,1518,1332,314,,330,172,1657,903,316,99,15098,514,198,38,43,,110,89,27,17322,142,3,46,11,30,2,,,9227,5036,651,2404,1257,,336,7,,46,48,578,1470,357,287,134,1186,411,4357,678,1363,444,464,2204,1069,3124,12,71,1574,481,253,21,26,26,89,,13750,1025,99,7,1153,,18575,108,18156,311,879,862,,24,65,89,112,295,360,362,407,7,20,,12,11,72,76,17,13,1540,104,49,78,242,23,,7,63,6,977,185,3,,4,,,,372,1073,113,130,53,,8,23,12,290,250,1,48,,61,441,171,17,23,47,217,79,48,,2,1,2,35,119,22,6,5,1,1452,11,64,1,24,,1,,,1741,8,1719,14
2017,106090793,090793,EL DORADO,BARTON MEMORIAL HOSPITAL,Non-profit Corporation (incl. Church-related),Basic,12,SMALL/RURAL,,2170 SOUTH AVENUE,SOUTH LAKE TAHOE,96150,100-149,District 1,District 5,SOUTH LAKE TAHOE,Rural,General Acute Care Hospital,9121,8948,1,1601,1923,3495,2798,2036,2376,2097,927,526,291,,575,378,3231,64,138,116,13568,433,469,10,16,1,123,118,1,16849,,45,1,1,1,2,,,7252,2813,766,5864,1375,,350,4,,30,20,510,1081,302,256,217,794,304,5335,838,1040,496,529,1723,563,3668,10,17,1639,1300,146,18,15,,87,3,11870,946,766,3,1260,,18070,130,17187,753,635,685,,33,108,115,120,221,283,196,190,12,42,,43,22,129,2,11,4,1109,57,21,18,122,19,2,12,3,,965,95,1,4,,,1,,313,555,45,367,40,,23,14,17,144,245,,53,,54,89,282,65,25,14,217,45,31,,,,2,50,134,76,3,2,4,875,33,121,,14,3,4,1,,1320,6,1270,44
2017,106090933,090933,EL DORADO,MARSHALL  MEDICAL CENTER,Non-profit Corporation (incl. Church-related),Basic,24,SMALL/RURAL,,1100 MARSHALL WAY,PLACERVILLE,95667,100-149,District 1,District 5,COOL/DIAMOND SPRINGS/LATROBE/PILOT HILL/PLACERVILLE,Rural,General Acute Care Hospital,12718,11120,,2081,2583,3037,3106,2413,3071,2775,2172,2209,391,,149,252,2214,100,651,3666,16806,725,184,12,42,1,154,216,4,22259,124,1,9,5,96,3,3,,7572,6528,2289,6687,762,,353,3,,83,57,740,1243,618,312,206,1205,360,6296,1058,1482,533,706,2311,1011,5240,21,68,2282,850,181,68,20,5,137,2,16787,1211,487,24,1714,2,23838,87,23155,596,2010,1816,,28,128,183,263,618,821,777,1005,1,2,,27,24,182,23,71,10,3489,199,61,92,328,99,7,10,3,6,2238,772,2,,7,,2,,840,2337,27,603,19,,28,34,74,654,635,6,133,1,225,511,316,68,184,105,602,132,108,6,1,3,,133,242,48,8,9,9,2901,57,380,,33,4,2,,,3826,13,3777,36
2017,106100005,100005,FRESNO,CLOVIS COMMUNITY MEDICAL CENTER,Non-profit Corporation (incl. Church-related),Basic,43,,,2755 HERNDON AVENUE,CLOVIS,93611,200-299,District 8,District 23,AUBERRY/CALWA/CENTERVILLE/CLOVIS EAST/DEL REY/FOWLER/FRIANT/SANGER/SHAVER LAKE,Rural,General Acute Care Hospital,33862,22411,,2685,4979,12036,10125,7086,6907,5329,3590,3002,534,,184,169,32999,343,2952,595,19031,442,3117,,55,32,149,578,230,51121,261,28,41,22,170,27,,,25968,10403,1604,14115,4183,,2084,9,,236,136,1247,3319,944,729,505,3671,1010,10123,2032,4949,1259,1418,4357,2103,16125,17,92,3798,2095,413,71,37,6,154,3,44229,1720,1123,6,2466,60,56273,712,52609,2952,4209,3642,,63,350,576,718,1218,1531,1587,1786,22,,,504,307,2104,83,123,19,4711,197,133,351,1539,192,,22,238,55,4042,1075,,1,1,,5,,1673,4488,49,1495,146,,88,108,211,1353,1461,3,567,3,565,1218,604,63,91,144,954,174,219,,14,3,8,364,443,17,3,101,6,6252,60,577,,27,,1,,,7851,232,7236,383
2017,106100697,100697,FRESNO,COALINGA REGIONAL MEDICAL CENTER,District,Standby,9,SMALL/RURAL,,1191 PHELPS AVENUE,COALINGA,93210,100-149,District 12,District 31,COALINGA,Rural,General Acute Care Hospital,4740,4104,,1644,1377,1446,1214,1043,843,577,323,192,185,,59,176,6114,17,179,732,1567,321,184,5,8,,66,9,60,8163,6,11,,,4,,7,,5365,726,350,1674,729,,204,2,,16,23,173,631,368,159,100,588,466,2328,228,297,243,188,1429,342,1058,1,6,605,278,120,11,11,,54,,6367,489,244,2,657,,8844,19,6018,2807,67,59,,2,8,13,13,27,21,17,24,,1,,1,2,70,,1,1,51,7,7,,2,,1,,,1,102,6,,,,,,,55,34,4,29,4,,,2,3,14,12,,10,,11,13,2,1,4,1,41,4,8,,,,,,7,3,1,,,100,2,13,,,,,,,126,,85,41
2017,106100717,100717,FRESNO,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,Non-profit Corporation (incl. Church-related),Comprehensive,67,,Teaching,2823 FRESNO STREET,FRESNO,93721,500+,District 14,District 31,FRESNO WEST CENTRAL,Urban,General Acute Care Hospital,41382,40876,2,4655,7260,18685,16302,12205,12099,6228,2419,1335,1072,,146,307,37695,200,2142,116,41654,193,9623,,283,41,1818,728,71,68744,486,10,16,22,202,23,,,56754,9394,1991,4678,9443,,2661,30,,266,150,1332,4388,1228,1149,821,4028,2467,14453,6202,8170,1431,3700,5856,3509,20383,36,48,4463,3784,2187,251,259,20,440,2,63300,1874,1793,11,3789,39,82260,1141,70549,10570,10126,13120,,542,1862,2431,2958,4906,4564,2979,2264,339,401,,1503,2366,10573,104,551,17,8132,268,1018,930,3597,487,323,118,627,36,13084,2736,,9,3,,10,,10660,8617,1038,2016,915,,300,221,786,3981,2604,71,1212,31,1074,2460,4534,552,625,720,2007,768,1103,37,35,56,69,1125,1548,1056,366,116,190,16363,330,1803,5,275,56,3,6,4,23246,1003,18637,3606
